zip,lat,lng,city,state_id,population
75601,32.5086,-94.72414,Longview,TX,15653
34241,27.24944,-82.37305,Sarasota,FL,15651
98663,45.65449,-122.66228,Vancouver,WA,15645
28387,35.18059,-79.37566,Southern Pines,NC,15643
97439,44.06573,-124.03705,Florence,OR,15643
39307,32.33847,-88.79217,Meridian,MS,15636
01864,42.58156,-71.08759,North Reading,MA,15634
19056,40.15044,-74.88534,Levittown,PA,15634
16504,42.10942,-80.0489,Erie,PA,15632
16505,42.11789,-80.14304,Erie,PA,15631
03063,42.7795,-71.51939,Nashua,NH,15630
32656,29.82533,-81.95287,Keystone Heights,FL,15630
68124,41.23515,-96.0522,Omaha,NE,15630
68503,40.82447,-96.67387,Lincoln,NE,15625
97113,45.50746,-123.04544,Cornelius,OR,15621
32219,30.41815,-81.81367,Jacksonville,FL,15617
45410,39.74757,-84.15907,Dayton,OH,15617
13669,44.65004,-75.49861,Ogdensburg,NY,15615
15009,40.69933,-80.36464,Beaver,PA,15610
22508,38.31732,-77.7913,Locust Grove,VA,15608
18705,41.27156,-75.84241,Wilkes Barre,PA,15595
64024,39.32523,-94.22707,Excelsior Springs,MO,15587
11780,40.89249,-73.16973,Saint James,NY,15586
06470,41.3943,-73.31918,Newtown,CT,15576
32968,27.58808,-80.50993,Vero Beach,FL,15576
70807,30.5425,-91.2068,Baton Rouge,LA,15574
02771,41.83787,-71.31736,Seekonk,MA,15573
47167,38.6077,-86.09047,Salem,IN,15573
39828,30.79741,-84.22444,Cairo,GA,15571
46408,41.54468,-87.36941,Gary,IN,15571
93241,35.24922,-118.91224,Lamont,CA,15571
10470,40.89598,-73.86805,Bronx,NY,15558
67214,37.70661,-97.31755,Wichita,KS,15553
36108,32.33956,-86.40602,Montgomery,AL,15549
60070,42.10406,-87.92768,Prospect Heights,IL,15549
06706,41.53285,-73.02389,Waterbury,CT,15546
13219,43.03969,-76.22277,Syracuse,NY,15546
38652,34.48545,-88.99652,New Albany,MS,15540
55107,44.93105,-93.07945,Saint Paul,MN,15533
22181,38.9053,-77.29466,Vienna,VA,15529
19971,38.69113,-75.10132,Rehoboth Beach,DE,15528
29070,33.91742,-81.45517,Leesville,SC,15528
46755,41.45119,-85.27209,Kendallville,IN,15528
10965,41.06176,-74.01286,Pearl River,NY,15526
45891,40.8748,-84.57785,Van Wert,OH,15522
86426,35.0134,-114.54968,Fort Mohave,AZ,15520
18337,41.33406,-74.87342,Milford,PA,15517
24572,37.46514,-79.09628,Madison Heights,VA,15515
35057,34.13788,-86.95876,Cullman,AL,15514
32922,28.37252,-80.74279,Cocoa,FL,15510
97386,44.36062,-122.75076,Sweet Home,OR,15509
79549,32.90152,-100.90407,Snyder,TX,15505
48043,42.59763,-82.88208,Mount Clemens,MI,15503
74447,35.64975,-96.00628,Okmulgee,OK,15500
33412,26.80561,-80.21557,West Palm Beach,FL,15499
53715,43.06038,-89.39861,Madison,WI,15499
29630,34.73882,-82.79646,Central,SC,15497
50312,41.58064,-93.67622,Des Moines,IA,15492
30354,33.66058,-84.38609,Atlanta,GA,15487
92845,33.78292,-118.0264,Garden Grove,CA,15484
21211,39.32857,-76.6389,Baltimore,MD,15481
19107,39.9518,-75.15864,Philadelphia,PA,15478
39520,30.26885,-89.47132,Bay Saint Louis,MS,15471
55391,44.96009,-93.54225,Wayzata,MN,15469
91208,34.19333,-118.23839,Glendale,CA,15467
31516,31.30946,-82.2565,Blackshear,GA,15465
31211,32.90665,-83.60435,Macon,GA,15460
32407,30.20276,-85.7912,Panama City Beach,FL,15459
32653,29.74506,-82.40546,Gainesville,FL,15457
14210,42.86407,-78.82811,Buffalo,NY,15454
81101,37.47197,-105.85243,Alamosa,CO,15454
84337,41.69223,-112.28486,Tremonton,UT,15452
93250,35.66456,-119.20278,McFarland,CA,15451
24014,37.22427,-79.91282,Roanoke,VA,15443
67235,37.68951,-97.49929,Wichita,KS,15442
14222,42.92002,-78.8771,Buffalo,NY,15440
20186,38.69045,-77.843,Warrenton,VA,15433
21046,39.17357,-76.84183,Columbia,MD,15433
01510,42.4119,-71.68883,Clinton,MA,15430
61603,40.7122,-89.57465,Peoria,IL,15430
06519,41.29597,-72.93764,New Haven,CT,15426
15666,40.15858,-79.51398,Mount Pleasant,PA,15420
19512,40.35,-75.67937,Boyertown,PA,15420
83644,43.74823,-116.58455,Middleton,ID,15418
20015,38.96661,-77.05837,Washington,DC,15413
21054,39.02624,-76.67083,Gambrills,MD,15412
07066,40.62061,-74.31335,Clark,NJ,15410
49080,42.46086,-85.57711,Plainwell,MI,15410
88260,32.98698,-103.39801,Lovington,NM,15410
87501,35.71273,-105.86523,Santa Fe,NM,15409
60417,41.43056,-87.59268,Crete,IL,15408
36567,30.61483,-87.55792,Robertsdale,AL,15407
01007,42.28163,-72.40009,Belchertown,MA,15406
97381,44.97014,-122.74749,Silverton,OR,15404
45320,39.74673,-84.68932,Eaton,OH,15402
02188,42.20724,-70.95764,Weymouth,MA,15396
63126,38.5496,-90.37868,Saint Louis,MO,15373
77713,30.06777,-94.25716,Beaumont,TX,15373
48059,43.08253,-82.49913,Fort Gratiot,MI,15371
62629,39.67858,-89.71978,Chatham,IL,15369
90623,33.85038,-118.04088,La Palma,CA,15369
95066,37.0672,-122.01453,Scotts Valley,CA,15369
45233,39.1191,-84.66559,Cincinnati,OH,15362
28791,35.35674,-82.508,Hendersonville,NC,15361
94805,37.94215,-122.32364,Richmond,CA,15356
28557,34.74064,-76.74566,Morehead City,NC,15355
06070,41.87674,-72.81626,Simsbury,CT,15353
33706,27.74396,-82.75014,Saint Petersburg,FL,15347
71006,32.72871,-93.63511,Benton,LA,15341
55108,44.98095,-93.1749,Saint Paul,MN,15339
02767,41.93939,-71.05191,Raynham,MA,15337
67005,37.06722,-96.99645,Arkansas City,KS,15336
35094,33.52057,-86.56127,Leeds,AL,15333
70525,30.40765,-92.21761,Church Point,LA,15333
45067,39.49017,-84.47948,Trenton,OH,15328
97459,43.47444,-124.18216,North Bend,OR,15328
65473,37.71215,-92.14811,Fort Leonard Wood,MO,15322
75791,32.22214,-95.22103,Whitehouse,TX,15320
56003,44.21273,-94.08877,Mankato,MN,15319
94505,37.86638,-121.5868,Discovery Bay,CA,15316
47960,40.78261,-86.74938,Monticello,IN,15313
38635,34.7677,-89.47896,Holly Springs,MS,15312
33708,27.81192,-82.7933,Saint Petersburg,FL,15306
31632,30.9876,-83.36006,Hahira,GA,15304
97408,44.14435,-123.05452,Eugene,OR,15297
16127,41.17433,-80.07002,Grove City,PA,15295
15012,40.15871,-79.81188,Belle Vernon,PA,15294
27536,36.32645,-78.40754,Henderson,NC,15293
60433,41.49895,-88.04248,Joliet,IL,15293
40208,38.2176,-85.7659,Louisville,KY,15287
37218,36.20814,-86.89158,Nashville,TN,15284
27358,36.22723,-79.88124,Summerfield,NC,15283
01907,42.47572,-70.90684,Swampscott,MA,15279
47170,38.68734,-85.84667,Scottsburg,IN,15279
10960,41.08892,-73.92642,Nyack,NY,15277
79412,33.5464,-101.85765,Lubbock,TX,15275
38237,36.36406,-88.83162,Martin,TN,15273
75951,30.93098,-94.05762,Jasper,TX,15267
79336,33.59962,-102.40214,Levelland,TX,15265
16057,41.03427,-80.0579,Slippery Rock,PA,15264
32439,30.49082,-86.12933,Freeport,FL,15264
46714,40.71774,-85.17319,Bluffton,IN,15257
06461,41.23937,-73.0752,Milford,CT,15256
28023,35.56922,-80.60321,China Grove,NC,15255
77801,30.63968,-96.36451,Bryan,TX,15253
07670,40.91758,-73.95323,Tenafly,NJ,15252
15229,40.51995,-80.03866,Pittsburgh,PA,15251
02120,42.33212,-71.09654,Roxbury Crossing,MA,15248
62294,38.70374,-89.87242,Troy,IL,15246
39051,32.7868,-89.50718,Carthage,MS,15242
98467,47.2038,-122.5447,University Place,WA,15241
07005,40.92738,-74.41706,Boonton,NJ,15240
73108,35.45034,-97.56774,Oklahoma City,OK,15239
01060,42.32218,-72.63126,Northampton,MA,15237
02649,41.61778,-70.49077,Mashpee,MA,15234
02189,42.2111,-70.93135,East Weymouth,MA,15231
17557,40.10328,-76.07543,New Holland,PA,15229
18969,40.32644,-75.37239,Telford,PA,15229
10804,40.94914,-73.78629,New Rochelle,NY,15228
56187,43.62357,-95.58507,Worthington,MN,15225
27370,35.8116,-79.99133,Trinity,NC,15223
02382,42.08,-70.93993,Whitman,MA,15215
32413,30.30975,-85.88745,Panama City Beach,FL,15214
48034,42.49689,-83.29102,Southfield,MI,15213
33478,26.93788,-80.26298,Jupiter,FL,15205
16503,42.12718,-80.06103,Erie,PA,15204
16105,41.05285,-80.33918,New Castle,PA,15195
44485,41.24032,-80.848,Warren,OH,15194
74110,36.18856,-95.95377,Tulsa,OK,15185
29928,32.16214,-80.76274,Hilton Head Island,SC,15178
35816,34.73923,-86.62985,Huntsville,AL,15172
74070,36.3881,-96.07253,Skiatook,OK,15169
40212,38.26787,-85.80256,Louisville,KY,15160
44907,40.72761,-82.52129,Mansfield,OH,15157
16508,42.09719,-80.09249,Erie,PA,15156
07012,40.84694,-74.1596,Clifton,NJ,15153
97232,45.5292,-122.64376,Portland,OR,15152
66207,38.95625,-94.64439,Overland Park,KS,15149
19096,39.99813,-75.27388,Wynnewood,PA,15136
54143,45.08708,-87.70045,Marinette,WI,15134
65265,39.20531,-91.88728,Mexico,MO,15131
26330,39.28837,-80.22109,Bridgeport,WV,15130
19809,39.75801,-75.50218,Wilmington,DE,15129
48623,43.5198,-84.13523,Freeland,MI,15126
79903,31.78622,-106.44194,El Paso,TX,15120
37166,35.92444,-85.78978,Smithville,TN,15116
70767,30.47737,-91.32787,Port Allen,LA,15116
29662,34.77837,-82.30557,Mauldin,SC,15115
34235,27.36673,-82.47724,Sarasota,FL,15114
93648,36.6206,-119.52062,Parlier,CA,15108
30635,34.10346,-82.80145,Elberton,GA,15107
95437,39.44535,-123.69402,Fort Bragg,CA,15106
56345,46.00748,-94.38032,Little Falls,MN,15105
29153,33.96515,-80.30675,Sumter,SC,15101
79029,35.89513,-102.02756,Dumas,TX,15095
29323,35.12911,-81.90902,Chesnee,SC,15087
93402,35.29082,-120.8392,Los Osos,CA,15085
48072,42.49789,-83.18586,Berkley,MI,15084
53228,42.96678,-88.04333,Milwaukee,WI,15084
32641,29.62956,-82.22557,Gainesville,FL,15082
12524,41.53092,-73.89245,Fishkill,NY,15079
35045,32.81127,-86.67249,Clanton,AL,15078
61068,41.94928,-89.0652,Rochelle,IL,15076
96021,39.91871,-122.26813,Corning,CA,15076
30830,33.08204,-81.9751,Waynesboro,GA,15073
97524,42.46271,-122.66327,Eagle Point,OR,15072
98930,46.26903,-119.8953,Grandview,WA,15071
21074,39.61746,-76.84351,Hampstead,MD,15070
02917,41.90615,-71.52365,Smithfield,RI,15068
35043,33.30926,-86.66028,Chelsea,AL,15068
16301,41.45596,-79.64946,Oil City,PA,15067
19508,40.25913,-75.83984,Birdsboro,PA,15066
44420,41.17384,-80.67726,Girard,OH,15066
54981,44.32733,-89.12558,Waupaca,WI,15064
03824,43.11744,-70.91937,Durham,NH,15054
46259,39.65078,-85.98692,Indianapolis,IN,15049
60064,42.3237,-87.86122,North Chicago,IL,15047
70764,30.22505,-91.30656,Plaquemine,LA,15046
17517,40.24402,-76.13151,Denver,PA,15045
78645,30.4502,-97.96934,Leander,TX,15042
32317,30.46746,-84.11442,Tallahassee,FL,15041
68776,42.4601,-96.44424,South Sioux City,NE,15034
71115,32.26472,-93.56247,Shreveport,LA,15034
35206,33.57024,-86.71328,Birmingham,AL,15031
46055,39.88627,-85.90404,Mccordsville,IN,15027
61114,42.30854,-88.9892,Rockford,IL,15026
33973,26.6014,-81.73012,Lehigh Acres,FL,15020
07062,40.63174,-74.40391,Plainfield,NJ,15018
23901,37.32309,-78.41186,Farmville,VA,15016
06119,41.76351,-72.72711,West Hartford,CT,15011
01118,42.09476,-72.5253,Springfield,MA,15009
28365,35.17807,-78.05827,Mount Olive,NC,15008
93950,36.61899,-121.92575,Pacific Grove,CA,15003
78121,29.35118,-98.10241,La Vernia,TX,15001
25405,39.40892,-77.96235,Martinsburg,WV,14993
45432,39.73934,-84.08627,Dayton,OH,14988
98360,47.03246,-122.1575,Orting,WA,14986
10017,40.75235,-73.9726,New York,NY,14985
62522,39.83008,-89.04743,Decatur,IL,14984
08904,40.50057,-74.42832,Highland Park,NJ,14981
36027,31.93307,-85.20968,Eufaula,AL,14981
32963,27.71951,-80.39646,Vero Beach,FL,14980
48836,42.66899,-84.07421,Fowlerville,MI,14978
80107,39.41195,-104.57226,Elizabeth,CO,14976
45377,39.89636,-84.22774,Vandalia,OH,14972
32908,27.95622,-80.69827,Palm Bay,FL,14970
38606,34.30375,-89.9581,Batesville,MS,14970
20639,38.60823,-76.6086,Huntingtown,MD,14969
01247,42.69813,-73.09264,North Adams,MA,14967
08009,39.76154,-74.93279,Berlin,NJ,14967
05201,42.87652,-73.1426,Bennington,VT,14966
31709,32.05071,-84.14011,Americus,GA,14966
37341,35.21386,-85.0834,Harrison,TN,14966
87413,36.45914,-107.96408,Bloomfield,NM,14966
01746,42.19775,-71.44499,Holliston,MA,14964
02911,41.85467,-71.47325,North Providence,RI,14963
93514,37.4947,-118.38514,Bishop,CA,14961
21128,39.40526,-76.44628,Perry Hall,MD,14954
49068,42.2765,-84.94063,Marshall,MI,14954
14048,42.48087,-79.31128,Dunkirk,NY,14949
48030,42.46193,-83.09769,Hazel Park,MI,14945
77445,30.09562,-96.06247,Hempstead,TX,14943
27214,36.21407,-79.68283,Browns Summit,NC,14929
89005,36.00875,-114.84805,Boulder City,NV,14925
03106,43.07097,-71.43651,Hooksett,NH,14923
31523,31.21113,-81.61519,Brunswick,GA,14921
07022,40.81821,-74.0022,Fairview,NJ,14920
07882,40.75327,-75.00748,Washington,NJ,14918
73801,36.4733,-99.4307,Woodward,OK,14912
71801,33.63306,-93.59833,Hope,AR,14907
97089,45.4256,-122.44342,Damascus,OR,14906
85250,33.52986,-111.88991,Scottsdale,AZ,14904
75762,32.21926,-95.41218,Flint,TX,14897
19530,40.54012,-75.77675,Kutztown,PA,14896
36054,32.46821,-86.35962,Millbrook,AL,14891
90013,34.04435,-118.24,Los Angeles,CA,14891
94105,37.79239,-122.39707,San Francisco,CA,14890
54467,44.41575,-89.54062,Plover,WI,14889
30642,33.5446,-83.1832,Greensboro,GA,14884
75961,31.5576,-94.51098,Nacogdoches,TX,14875
06517,41.34834,-72.90494,Hamden,CT,14867
43021,40.20301,-82.88476,Galena,OH,14855
29907,32.45326,-80.60926,Beaufort,SC,14848
77474,29.77583,-96.18518,Sealy,TX,14846
33812,27.97262,-81.89304,Lakeland,FL,14836
82930,40.98028,-110.5964,Evanston,WY,14836
10307,40.50817,-74.24254,Staten Island,NY,14821
81003,38.27782,-104.65668,Pueblo,CO,14820
95304,37.6773,-121.3948,Tracy,CA,14818
34475,29.25282,-82.16065,Ocala,FL,14812
02339,42.12241,-70.85665,Hanover,MA,14800
64117,39.16522,-94.52251,Kansas City,MO,14800
30317,33.74913,-84.31537,Atlanta,GA,14798
41094,38.88213,-84.62292,Walton,KY,14798
34239,27.31094,-82.52179,Sarasota,FL,14795
48202,42.37463,-83.07764,Detroit,MI,14792
19968,38.77553,-75.28466,Milton,DE,14791
33616,27.86712,-82.5287,Tampa,FL,14789
75652,32.2301,-94.7281,Henderson,TX,14782
67220,37.75191,-97.27909,Wichita,KS,14779
93636,36.98171,-119.87706,Madera,CA,14777
92866,33.78453,-117.84479,Orange,CA,14776
59840,46.17558,-114.11674,Hamilton,MT,14775
53566,42.60912,-89.64817,Monroe,WI,14772
37916,35.95309,-83.9335,Knoxville,TN,14771
39773,33.63892,-88.67558,West Point,MS,14771
32310,30.39924,-84.50694,Tallahassee,FL,14769
49242,41.88434,-84.61581,Hillsdale,MI,14768
93505,35.15708,-117.90934,California City,CA,14767
43125,39.83747,-82.88588,Groveport,OH,14765
33170,25.55827,-80.45313,Miami,FL,14763
10941,41.48923,-74.34556,Middletown,NY,14761
63069,38.48286,-90.7292,Pacific,MO,14760
60555,41.82261,-88.18854,Warrenville,IL,14758
48025,42.52032,-83.26744,Franklin,MI,14755
94019,37.44826,-122.4023,Half Moon Bay,CA,14754
15214,40.48541,-80.01455,Pittsburgh,PA,14751
24382,36.95702,-81.10652,Wytheville,VA,14751
48301,42.54441,-83.28284,Bloomfield Hills,MI,14749
48362,42.782,-83.2696,Lake Orion,MI,14746
20619,38.2919,-76.52714,California,MD,14743
14613,43.1822,-77.64068,Rochester,NY,14740
27282,35.99656,-79.92869,Jamestown,NC,14729
94542,37.6553,-122.02584,Hayward,CA,14729
28206,35.25631,-80.82144,Charlotte,NC,14726
07828,40.88559,-74.75237,Budd Lake,NJ,14723
07446,41.05944,-74.14532,Ramsey,NJ,14722
16648,40.44231,-78.33242,Hollidaysburg,PA,14722
30747,34.50179,-85.29407,Summerville,GA,14720
33129,25.7527,-80.20046,Miami,FL,14717
29669,34.6405,-82.41495,Pelzer,SC,14712
95605,38.59289,-121.53929,West Sacramento,CA,14711
77078,29.8529,-95.25089,Houston,TX,14705
97218,45.5759,-122.60023,Portland,OR,14704
55387,44.85643,-93.77903,Waconia,MN,14697
04605,44.66038,-68.41623,Ellsworth,ME,14695
16323,41.41286,-79.83047,Franklin,PA,14694
43506,41.46739,-84.55704,Bryan,OH,14691
12801,43.31097,-73.64545,Glens Falls,NY,14689
06084,41.87917,-72.36443,Tolland,CT,14685
75418,33.57235,-96.1773,Bonham,TX,14685
02141,42.37041,-71.08218,Cambridge,MA,14677
07524,40.93226,-74.15674,Paterson,NJ,14676
75143,32.36334,-96.24929,Kemp,TX,14676
60457,41.72475,-87.82987,Hickory Hills,IL,14674
37924,36.03554,-83.80211,Knoxville,TN,14672
28584,34.72632,-77.10002,Swansboro,NC,14668
99006,47.95208,-117.51016,Deer Park,WA,14666
18407,41.59971,-75.53026,Carbondale,PA,14664
20851,39.07767,-77.12089,Rockville,MD,14660
06831,41.08782,-73.66078,Greenwich,CT,14656
53901,43.55606,-89.48606,Portage,WI,14654
32254,30.34164,-81.73549,Jacksonville,FL,14653
59937,48.43893,-114.49769,Whitefish,MT,14653
37721,36.13155,-83.80829,Corryton,TN,14649
45002,39.19871,-84.73422,Cleves,OH,14647
61853,40.22344,-88.41555,Mahomet,IL,14645
98363,48.03477,-123.76952,Port Angeles,WA,14644
95540,40.56671,-124.12651,Fortuna,CA,14641
01835,42.75292,-71.08602,Haverhill,MA,14637
45220,39.14736,-84.52101,Cincinnati,OH,14636
65020,38.00517,-92.78193,Camdenton,MO,14635
18510,41.40735,-75.64376,Scranton,PA,14629
97448,44.2105,-123.27882,Junction City,OR,14629
33149,25.72479,-80.16118,Key Biscayne,FL,14628
95490,39.4883,-123.34725,Willits,CA,14627
84066,40.34671,-110.05171,Roosevelt,UT,14626
18036,40.50925,-75.38891,Coopersburg,PA,14625
31820,32.57576,-84.82947,Midland,GA,14619
01095,42.12763,-72.42994,Wilbraham,MA,14615
21210,39.35878,-76.63521,Baltimore,MD,14612
36106,32.35264,-86.25793,Montgomery,AL,14612
90305,33.9583,-118.33113,Inglewood,CA,14612
53129,42.93795,-88.00003,Greendale,WI,14607
48026,42.53879,-82.94964,Fraser,MI,14604
60429,41.5737,-87.68331,Hazel Crest,IL,14602
13215,42.97852,-76.22979,Syracuse,NY,14599
23663,37.03216,-76.31589,Hampton,VA,14599
89508,39.78504,-119.92728,Reno,NV,14595
12206,42.67415,-73.78196,Albany,NY,14592
39475,31.15496,-89.4129,Purvis,MS,14585
55077,44.81989,-93.07574,Inver Grove Heights,MN,14585
39339,33.10417,-89.00259,Louisville,MS,14583
07310,40.72893,-74.03391,Jersey City,NJ,14577
38571,36.0513,-85.01374,Crossville,TN,14573
55436,44.90345,-93.37409,Minneapolis,MN,14573
33469,26.98275,-80.1092,Jupiter,FL,14567
29365,34.98079,-82.16869,Lyman,SC,14566
03064,42.77886,-71.47466,Nashua,NH,14565
20124,38.78059,-77.39085,Clifton,VA,14557
21231,39.28775,-76.592,Baltimore,MD,14556
36619,30.59488,-88.19302,Mobile,AL,14550
77422,28.96492,-95.57268,Brazoria,TX,14548
32063,30.27045,-82.11974,Macclenny,FL,14546
94507,37.85429,-122.00664,Alamo,CA,14546
07020,40.82374,-73.97401,Edgewater,NJ,14544
72210,34.71506,-92.50378,Little Rock,AR,14544
80621,40.10732,-104.79841,Fort Lupton,CO,14542
17870,40.80992,-76.8897,Selinsgrove,PA,14538
11782,40.73727,-73.08024,Sayville,NY,14537
07063,40.60524,-74.44615,Plainfield,NJ,14533
32696,29.39544,-82.46728,Williston,FL,14532
34222,27.53474,-82.50699,Ellenton,FL,14529
72745,36.2477,-94.10046,Lowell,AR,14521
62034,38.75639,-89.96897,Glen Carbon,IL,14519
08846,40.57439,-74.5011,Middlesex,NJ,14518
56082,44.35217,-94.03329,Saint Peter,MN,14512
64057,39.0692,-94.32203,Independence,MO,14509
97403,44.03541,-123.05247,Eugene,OR,14508
93640,36.67215,-120.43778,Mendota,CA,14507
49047,42.00437,-86.12138,Dowagiac,MI,14506
49660,44.23236,-86.21125,Manistee,MI,14501
46561,41.66683,-86.07599,Osceola,IN,14499
60026,42.09221,-87.83789,Glenview,IL,14499
11767,40.84438,-73.14535,Nesconset,NY,14495
29936,32.48475,-80.96766,Ridgeland,SC,14493
37642,36.53261,-82.7267,Church Hill,TN,14491
29624,34.43778,-82.62553,Anderson,SC,14490
46582,41.28323,-85.85235,Warsaw,IN,14490
76306,33.95237,-98.52745,Wichita Falls,TX,14487
01730,42.4995,-71.27799,Bedford,MA,14478
15668,40.46352,-79.67168,Murrysville,PA,14477
13057,43.09543,-76.04014,East Syracuse,NY,14476
87015,35.07535,-106.19123,Edgewood,NM,14476
33981,26.87544,-82.21047,Port Charlotte,FL,14468
78611,30.79188,-98.26663,Burnet,TX,14463
64701,38.62053,-94.3378,Harrisonville,MO,14462
65583,37.82171,-92.2541,Waynesville,MO,14462
33815,28.04067,-81.99634,Lakeland,FL,14457
95368,37.71544,-121.09047,Salida,CA,14457
55040,45.4678,-93.27951,Isanti,MN,14451
60445,41.62833,-87.73542,Midlothian,IL,14445
78405,27.77404,-97.43872,Corpus Christi,TX,14442
07044,40.83228,-74.24308,Verona,NJ,14441
07480,41.08713,-74.3779,West Milford,NJ,14440
27055,36.11382,-80.63586,Yadkinville,NC,14436
33154,25.88609,-80.13332,Miami Beach,FL,14435
99201,47.66271,-117.43609,Spokane,WA,14432
14901,42.07363,-76.74137,Elmira,NY,14430
29697,34.62887,-82.54786,Williamston,SC,14426
39074,32.3872,-89.47398,Forest,MS,14423
18964,40.29759,-75.33327,Souderton,PA,14422
44044,41.26779,-82.04188,Grafton,OH,14422
19106,39.94589,-75.14224,Philadelphia,PA,14421
02333,42.03521,-70.94235,East Bridgewater,MA,14420
27524,35.39392,-78.37948,Four Oaks,NC,14420
30103,34.36457,-84.92014,Adairsville,GA,14415
25704,38.34969,-82.50693,Huntington,WV,14413
53233,43.03694,-87.93364,Milwaukee,WI,14412
19003,40.00217,-75.29841,Ardmore,PA,14411
24592,36.67808,-78.95474,South Boston,VA,14411
46615,41.67494,-86.21151,South Bend,IN,14411
06795,41.61873,-73.12336,Watertown,CT,14409
98077,47.75263,-122.05754,Woodinville,WA,14407
93221,36.29637,-119.02992,Exeter,CA,14399
53959,43.53407,-89.99702,Reedsburg,WI,14391
89460,38.90136,-119.79085,Gardnerville,NV,14389
43545,41.39163,-84.12719,Napoleon,OH,14388
74344,36.59604,-94.73845,Grove,OK,14386
33330,26.06034,-80.32333,Fort Lauderdale,FL,14384
64080,38.7691,-94.25639,Pleasant Hill,MO,14383
60191,41.9647,-87.98087,Wood Dale,IL,14381
68310,40.24957,-96.74943,Beatrice,NE,14381
11730,40.72701,-73.18456,East Islip,NY,14376
71923,34.08424,-93.05551,Arkadelphia,AR,14374
87410,36.86708,-107.89433,Aztec,NM,14372
33765,27.97452,-82.74419,Clearwater,FL,14364
75209,32.8487,-96.8257,Dallas,TX,14359
94552,37.70456,-122.01359,Castro Valley,CA,14359
28307,35.14154,-78.99447,Fort Liberty,NC,14352
07663,40.90328,-74.09545,Saddle Brook,NJ,14349
12771,41.37394,-74.62429,Port Jervis,NY,14345
32176,29.33216,-81.06327,Ormond Beach,FL,14344
72117,34.78076,-92.14548,North Little Rock,AR,14339
52577,41.27174,-92.6602,Oskaloosa,IA,14336
77808,30.78965,-96.31362,Bryan,TX,14334
03076,42.73354,-71.324,Pelham,NH,14333
49286,42.01443,-83.93447,Tecumseh,MI,14331
15234,40.36808,-80.01782,Pittsburgh,PA,14330
68522,40.78941,-96.76214,Lincoln,NE,14330
55413,44.99826,-93.24276,Minneapolis,MN,14328
48201,42.34706,-83.06009,Detroit,MI,14327
46163,39.7287,-85.90435,New Palestine,IN,14318
11598,40.63109,-73.71188,Woodmere,NY,14316
64468,40.34241,-94.8811,Maryville,MO,14315
37073,36.42834,-86.81414,Greenbrier,TN,14312
23707,36.84255,-76.34002,Portsmouth,VA,14311
75773,32.67969,-95.44654,Mineola,TX,14311
54961,44.41173,-88.7628,New London,WI,14310
48160,42.08256,-83.67978,Milan,MI,14308
06416,41.61218,-72.66382,Cromwell,CT,14301
74955,35.50213,-94.75547,Sallisaw,OK,14299
11004,40.74621,-73.71147,Glen Oaks,NY,14296
15116,40.5384,-79.95211,Glenshaw,PA,14294
85714,32.16997,-110.94653,Tucson,AZ,14286
95357,37.66985,-120.87924,Modesto,CA,14283
73096,35.51305,-98.7295,Weatherford,OK,14282
55056,45.50915,-92.9543,North Branch,MN,14279
81321,37.31826,-108.76267,Cortez,CO,14278
99350,46.14477,-119.70944,Prosser,WA,14278
14904,42.07007,-76.80798,Elmira,NY,14276
12182,42.80044,-73.63519,Troy,NY,14273
97415,42.13977,-124.13506,Brookings,OR,14271
60088,42.30685,-87.85232,Great Lakes,IL,14269
50219,41.42243,-92.90132,Pella,IA,14267
11968,40.90035,-72.42081,Southampton,NY,14263
31023,32.18288,-83.1991,Eastman,GA,14257
38107,35.17054,-90.02397,Memphis,TN,14254
63115,38.68211,-90.23994,Saint Louis,MO,14252
06477,41.2827,-73.0272,Orange,CT,14251
78557,26.10844,-98.25118,Hidalgo,TX,14250
68132,41.26506,-96.00153,Omaha,NE,14245
23093,38.00153,-78.03595,Louisa,VA,14243
98446,47.12935,-122.37424,Tacoma,WA,14241
30401,32.604,-82.34825,Swainsboro,GA,14232
40210,38.23161,-85.78592,Louisville,KY,14226
34669,28.3577,-82.61476,Hudson,FL,14225
96778,19.45221,-154.98624,Pahoa,HI,14225
14619,43.1361,-77.649,Rochester,NY,14223
26241,38.9163,-79.79229,Elkins,WV,14221
45249,39.27617,-84.32777,Cincinnati,OH,14219
81416,38.66482,-108.20403,Delta,CO,14219
40444,37.67893,-84.58819,Lancaster,KY,14207
21666,38.93956,-76.33272,Stevensville,MD,14205
37617,36.53155,-82.37248,Blountville,TN,14200
45804,40.71569,-84.06911,Lima,OH,14197
60545,41.67815,-88.53587,Plano,IL,14191
07078,40.74196,-74.3277,Short Hills,NJ,14183
67156,37.25099,-96.96503,Winfield,KS,14183
72936,35.1896,-94.23069,Greenwood,AR,14182
54603,43.85729,-91.24791,La Crosse,WI,14181
23221,37.5533,-77.49056,Richmond,VA,14180
55344,44.86452,-93.43037,Eden Prairie,MN,14180
08812,40.5999,-74.47979,Dunellen,NJ,14177
62236,38.43391,-90.21141,Columbia,IL,14175
74467,35.96681,-95.39181,Wagoner,OK,14166
29325,34.47682,-81.83973,Clinton,SC,14164
37772,35.78775,-84.21876,Lenoir City,TN,14164
27574,36.43166,-78.94147,Roxboro,NC,14163
33873,27.56181,-81.77855,Wauchula,FL,14162
39272,32.18838,-90.26335,Byram,MS,14161
